timestamp,latitude,longitude
2024-07-24 19:02:36.781226,36.541248333333336,128.79321533333334
2024-07-24 19:02:36.835591,36.541248333333336,128.79321566666667
2024-07-24 19:02:36.885772,36.541248333333336,128.793216
2024-07-24 19:02:36.935017,36.5412485,128.79321633333333
2024-07-24 19:02:36.985323,36.5412485,128.79321666666667
2024-07-24 19:02:37.032741,36.54124866666667,128.79321683333333
2024-07-24 19:02:37.085962,36.54124866666667,128.79321716666666
2024-07-24 19:02:37.136398,36.54124866666667,128.7932175
2024-07-24 19:02:37.184987,36.54124866666667,128.79321783333333
2024-07-24 19:02:37.235258,36.54124866666667,128.79321816666666
2024-07-24 19:02:37.286045,36.54124883333333,128.7932185
2024-07-24 19:02:37.340660,36.54124883333333,128.79321883333333
2024-07-24 19:02:37.395413,36.54124883333333,128.79321933333333
2024-07-24 19:02:37.431312,36.54124883333333,128.79321983333332
2024-07-24 19:02:37.485041,36.541249,128.79322033333332
2024-07-24 19:02:37.532619,36.541249,128.79322066666666
2024-07-24 19:02:37.581276,36.541249,128.793221
2024-07-24 19:02:37.634662,36.541249,128.7932215
2024-07-24 19:02:37.684984,36.54124916666667,128.79322183333332
2024-07-24 19:02:37.733754,36.54124916666667,128.79322233333335
2024-07-24 19:02:37.786650,36.54124916666667,128.79322266666668
2024-07-24 19:02:37.834238,36.54124916666667,128.793223
2024-07-24 19:02:37.887286,36.54124933333333,128.79322333333334
2024-07-24 19:02:37.935591,36.54124933333333,128.79322366666668
2024-07-24 19:02:37.982265,36.54124933333333,128.793224
2024-07-24 19:02:38.033385,36.54124933333333,128.79322433333334
2024-07-24 19:02:38.085272,36.5412495,128.79322466666667
2024-07-24 19:02:38.135234,36.5412495,128.79322483333334
2024-07-24 19:02:38.184798,36.541249666666666,128.79322516666667
2024-07-24 19:02:38.232870,36.541249666666666,128.79322533333334
2024-07-24 19:02:38.283934,36.54124983333333,128.79322566666667
2024-07-24 19:02:38.340517,36.54124983333333,128.79322616666667
2024-07-24 19:02:38.393729,36.54125,128.7932265
2024-07-24 19:02:38.430579,36.54125016666666,128.79322683333334
2024-07-24 19:02:38.482825,36.54125016666666,128.79322716666667
2024-07-24 19:02:38.534752,36.54125033333333,128.79322766666667
2024-07-24 19:02:38.584466,36.54125033333333,128.7932281666667
2024-07-24 19:02:38.634221,36.5412505,128.7932285
2024-07-24 19:02:38.685021,36.54125066666667,128.79322883333333
2024-07-24 19:02:38.734896,36.541250833333336,128.79322933333333
2024-07-24 19:02:38.781668,36.541251,128.79322983333333
2024-07-24 19:02:38.834540,36.54125116666667,128.79323016666666
2024-07-24 19:02:38.883387,36.54125116666667,128.79323033333333
2024-07-24 19:02:38.931421,36.541251333333335,128.79323066666666
2024-07-24 19:02:38.985398,36.5412515,128.793231
2024-07-24 19:02:39.031119,36.5412515,128.79323133333332
2024-07-24 19:02:39.084763,36.54125166666667,128.7932315
2024-07-24 19:02:39.135548,36.54125183333333,128.79323166666666
2024-07-24 19:02:39.184737,36.54125183333333,128.793232
2024-07-24 19:02:39.232798,36.541252,128.79323216666666
2024-07-24 19:02:39.284974,36.541252,128.7932325
2024-07-24 19:02:39.334122,36.541252,128.79323266666665
2024-07-24 19:02:39.382834,36.541252,128.79323283333332
2024-07-24 19:02:39.435402,36.541252166666666,128.79323333333335
2024-07-24 19:02:39.484630,36.54125233333333,128.79323366666668
2024-07-24 19:02:39.534119,36.54125233333333,128.79323416666668
2024-07-24 19:02:39.581825,36.54125233333333,128.79323466666668
2024-07-24 19:02:39.630570,36.5412525,128.793235
2024-07-24 19:02:39.682133,36.541252666666665,128.79323533333334
2024-07-24 19:02:39.734467,36.541252666666665,128.79323583333334
2024-07-24 19:02:39.781564,36.54125283333333,128.79323616666667
2024-07-24 19:02:39.836358,36.541253,128.7932365
2024-07-24 19:02:39.884756,36.54125316666666,128.79323683333334
2024-07-24 19:02:39.933694,36.54125316666666,128.79323733333334
2024-07-24 19:02:39.984643,36.54125316666666,128.79323766666667
2024-07-24 19:02:40.034221,36.54125333333333,128.793238
2024-07-24 19:02:40.083144,36.5412535,128.7932383333333
2024-07-24 19:02:40.132224,36.54125366666667,128.7932385
2024-07-24 19:02:40.183693,36.54125366666667,128.79323883333333
2024-07-24 19:02:40.231662,36.541253833333336,128.79323916666667
2024-07-24 19:02:40.278909,36.541253833333336,128.79323933333333
2024-07-24 19:02:40.339499,36.541253833333336,128.7932395
2024-07-24 19:02:40.390334,36.541254,128.79323966666666
2024-07-24 19:02:40.432961,36.541254,128.79324016666666
2024-07-24 19:02:40.484550,36.54125416666667,128.79324033333333
2024-07-24 19:02:40.533924,36.541254333333335,128.7932405
2024-07-24 19:02:40.583764,36.541254333333335,128.79324083333333
2024-07-24 19:02:40.632071,36.5412545,128.793241
2024-07-24 19:02:40.684644,36.54125466666667,128.79324133333333
2024-07-24 19:02:40.735888,36.54125466666667,128.79324183333333
2024-07-24 19:02:40.783907,36.54125483333333,128.79324216666666
2024-07-24 19:02:40.833888,36.541255,128.79324266666666
2024-07-24 19:02:40.883955,36.54125533333333,128.79324283333332
2024-07-24 19:02:40.934904,36.5412555,128.79324316666666
2024-07-24 19:02:40.981422,36.5412555,128.7932435
2024-07-24 19:02:41.032586,36.541255666666665,128.793244
2024-07-24 19:02:41.084203,36.54125583333333,128.79324416666665
2024-07-24 19:02:41.132513,36.54125616666666,128.79324466666668
2024-07-24 19:02:41.180418,36.54125616666666,128.79324483333335
2024-07-24 19:02:41.231172,36.54125633333334,128.79324516666668
2024-07-24 19:02:41.283891,36.54125633333334,128.7932455
2024-07-24 19:02:41.336422,36.5412565,128.7932455
2024-07-24 19:02:41.391266,36.54125666666667,128.7932455
2024-07-24 19:02:41.433815,36.54125666666667,128.79324566666668
2024-07-24 19:02:41.484770,36.541256833333335,128.79324583333334
2024-07-24 19:02:41.534070,36.541256833333335,128.79324616666668
2024-07-24 19:02:41.583532,36.541256833333335,128.7932465
2024-07-24 19:02:41.633076,36.541257,128.79324666666668
2024-07-24 19:02:41.684720,36.54125716666667,128.793247
2024-07-24 19:02:41.730281,36.54125716666667,128.79324716666667
2024-07-24 19:02:41.785342,36.54125733333333,128.79324766666667
2024-07-24 19:02:41.834309,36.54125733333333,128.79324816666667
2024-07-24 19:02:41.883925,36.5412575,128.79324866666667
2024-07-24 19:02:41.930027,36.54125766666667,128.79324916666667
2024-07-24 19:02:41.982794,36.54125783333333,128.79324933333334
2024-07-24 19:02:42.031361,36.541258,128.79324966666667
2024-07-24 19:02:42.081557,36.541258166666665,128.79324983333333
2024-07-24 19:02:42.133524,36.541258166666665,128.79325033333333
2024-07-24 19:02:42.183310,36.54125833333333,128.7932505
2024-07-24 19:02:42.234901,36.5412585,128.7932506666667
2024-07-24 19:02:42.284046,36.54125866666666,128.793251
2024-07-24 19:02:42.337931,36.54125866666666,128.79325116666666
2024-07-24 19:02:42.383438,36.54125883333333,128.79325133333333
2024-07-24 19:02:42.432185,36.54125883333333,128.79325166666666
2024-07-24 19:02:42.484771,36.541259,128.793252
2024-07-24 19:02:42.533833,36.541259,128.793252
2024-07-24 19:02:42.581374,36.54125916666667,128.79325216666666
2024-07-24 19:02:42.633140,36.54125916666667,128.79325233333333
2024-07-24 19:02:42.680823,36.541259333333336,128.79325266666666
2024-07-24 19:02:42.734308,36.541259333333336,128.793253
2024-07-24 19:02:42.783387,36.5412595,128.79325316666666
