Name,latitude,longitude
ground,36.54087804493201,128.7932303089172
ground,36.54087747334536,128.7932207045634
ground,36.54087948665121,128.7932410118814
ground,36.54088050097071,128.7932501272716
ground,36.54088152722848,128.793261251273
ground,36.54088226064893,128.7932729082663
ground,36.54088294297523,128.7932823850737
ground,36.54088418011751,128.7932923130296
ground,36.54088495020587,128.7933015401663
ground,36.54088615705662,128.7933109042336
ground,36.5408872592298,128.7933225832944
ground,36.5408881477772,128.7933344258067
ground,36.54088991507621,128.79334752252
ground,36.54089146575511,128.793359690128
ground,36.54089268893912,128.7933723207296
ground,36.54089412615249,128.7933877326471
ground,36.54089566898659,128.7934008223908
ground,36.54089710189017,128.7934133668597
ground,36.54089864539979,128.793427411255
ground,36.54089985871757,128.7934392740826
ground,36.54090184073914,128.7934537271388
ground,36.54090338368584,128.7934669533172
ground,36.54090484281514,128.7934834607112
ground,36.54090648165227,128.7935001957373
ground,36.54090885529549,128.7935155963452
ground,36.54091133531591,128.7935294612678
ground,36.54091315089184,128.7935436248036
ground,36.54091528349883,128.7935582662712
ground,36.5409164464985,128.7935680355486
ground,36.54091794148599,128.7935751144736
ground,36.54092184115296,128.7935774040733
ground,36.54092753545712,128.7935784060596
ground,36.54093655087702,128.7935767111672
ground,36.54094462914658,128.7935759475557
ground,36.5409530075534,128.793574374812
ground,36.54096096806831,128.7935730653668
ground,36.54096861646396,128.7935720208057
ground,36.5409770265114,128.7935708864076
ground,36.54098502915914,128.7935699382474
ground,36.54099148723368,128.7935691231781
ground,36.54099929521036,128.7935678943566
ground,36.54100723120671,128.7935661089828
ground,36.5410154080168,128.7935650137494
ground,36.54102488507868,128.7935632873003
ground,36.54103350264614,128.7935623029864
ground,36.54104211981196,128.7935607614516
ground,36.54105051332369,128.7935594987693
ground,36.54105845876628,128.7935576793247
ground,36.54106685248938,128.7935566952326
ground,36.54107558179395,128.7935554321955
ground,36.54108419935078,128.7935544479062
ground,36.54109203334152,128.7935533251275
ground,36.54110009097572,128.7935519234693
ground,36.54110859642537,128.7935506606802
ground,36.54111721362273,128.7935491191295
ground,36.54112594290612,128.7935478560907
ground,36.54113411266854,128.7935467329306
ground,36.54114250626471,128.7935456095604
ground,36.54115078775369,128.7935442076907
ground,36.5411588454935,128.7935429453588
ground,36.54116667939954,128.7935416832626
ground,36.54117484897163,128.79354028151
ground,36.54118398467184,128.793538429524
ground,36.54119279499756,128.7935370492862
ground,36.54120160553474,128.793535973702
ground,36.54121041617762,128.7935350504313
ground,36.54121896907864,128.7935336611968
ground,36.54122838520569,128.7935321108953
ground,36.54123718128329,128.793530411635
ground,36.54124596979038,128.7935291701135
ground,36.54125475001327,128.7935273217103
ground,36.54126340107558,128.7935262349388
ground,36.54127228748315,128.7935245410495
ground,36.54128106982446,128.7935228374109
ground,36.54128997059148,128.7935217631127
ground,36.54129875670979,128.793519939381
ground,36.54130766693874,128.7935188729703
ground,36.54131663874726,128.7935176626058
ground,36.54132554771849,128.7935159898892
ground,36.54133433725008,128.7935149233206
ground,36.54134300711978,128.793513856529
ground,36.54135190254505,128.7935118603288
ground,36.54136081713768,128.7935104879531
ground,36.54136959377815,128.7935087856214
ground,36.54137848385743,128.7935078402444
ground,36.54138722729913,128.7935065640207
ground,36.5413968641102,128.793504764997
ground,36.54140590220019,128.7935035693312
ground,36.54141457060085,128.7935020684488
ground,36.54142372749693,128.7935008707251
ground,36.54143277260265,128.7934992155493
ground,36.54144169577489,128.7934977110883
ground,36.54145074411412,128.7934963573418
ground,36.54145943848688,128.7934953057987
ground,36.54146815029382,128.7934941077071
ground,36.54147670443196,128.793492727662
ground,36.54148565074395,128.7934914117312
ground,36.54149469580771,128.7934906253078
ground,36.54150381084006,128.7934890790843
ground,36.54151228566793,128.7934872980353
ground,36.54152043252203,128.7934857889472
ground,36.54152825372684,128.7934844162392
ground,36.5415363947272,128.7934829086574
ground,36.54154442100015,128.7934815374687
ground,36.54155297980758,128.7934796138922
ground,36.54156085342534,128.7934786211409
ground,36.54156881486484,128.7934776539858
ground,36.54157644473646,128.7934765522597
ground,36.54158451215402,128.7934749168074
ground,36.5415922526332,128.7934734069638
ground,36.54159998800927,128.793472305145
ground,36.54160761733252,128.7934710683814
ground,36.54161524294765,128.793470510561
ground,36.54162319045523,128.7934692743337
ground,36.54163155804649,128.7934672096592
ground,36.54163994188929,128.793465974741
ground,36.54164799409667,128.7934644700905
ground,36.54165615047074,128.7934631016096
ground,36.54166493108395,128.7934621351712
ground,36.54167791284757,128.7934601289221
ground,36.54169024619704,128.7934582633378
ground,36.54170246889752,128.793456408537
ground,36.54171717503772,128.7934534556694
ground,36.54173128297541,128.7934517077244
ground,36.54174495995014,128.7934495017608
ground,36.5417577310233,128.793446810502
ground,36.54177056809413,128.7934454562194
ground,36.54178385750144,128.7934429612209
ground,36.54179678609593,128.7934411425663
ground,36.54180953772795,128.7934390977863
ground,36.54182255011133,128.7934365586997
ground,36.54183530438488,128.7934345163687
ground,36.54184842746002,128.793432472942
ground,36.54184998378587,128.7934261338011
ground,36.54185327852145,128.7934200566454
ground,36.54185366652266,128.7934126371416
ground,36.54185337124101,128.7934072254138
ground,36.54185231471882,128.7933997485393
ground,36.54185170890649,128.7933924581271
ground,36.54185080322488,128.7933859158392
ground,36.54184959716782,128.7933793738655
ground,36.5418488411667,128.7933720836107
ground,36.54184883760107,128.7933668490168
ground,36.54184778236353,128.793361241656
ground,36.54184702650905,128.7933541383607
ground,36.54184612095197,128.7933477830067
ground,36.54184566570391,128.793341053342
ground,36.54184506069014,128.793334884607
ground,36.54184445476832,128.7933274072631
ground,36.54184384937385,128.7933206777034
ground,36.54184249283008,128.7933137619701
ground,36.54184218899235,128.79330871465
ground,36.54184068340058,128.7933034816276
ground,36.54183975252555,128.7932944805699
ground,36.5418387656069,128.7932853947859
ground,36.54183777780041,128.7932749528016
ground,36.54183668287303,128.7932651900447
ground,36.54183591439703,128.7932569169858
ground,36.54183449086032,128.7932468813382
ground,36.54183339443026,128.7932371166559
ground,36.54183262669203,128.7932299287021
ground,36.54183196736219,128.7932219268055
ground,36.54183120004583,128.7932154171225
ground,36.54183032406669,128.7932091793481
ground,36.54182945791365,128.7932025463232
ground,36.54182857916457,128.7931937214692
ground,36.54182683895291,128.793180743695
ground,36.54182616985542,128.7931711527654
ground,36.54182495590251,128.7931622639812
ground,36.54182440197705,128.7931557073238
ground,36.54182373864845,128.793148340301
ground,36.5418223107926,128.7931397591461
ground,36.54182099717836,128.7931320134893
ground,36.54182055191009,128.7931217946008
ground,36.54182060141098,128.7931099804007
ground,36.54181922524087,128.7931002208988
ground,36.54181760427348,128.7930907932538
ground,36.54181722385558,128.7930793547748
ground,36.5418163473351,128.7930688443014
ground,36.54181373589073,128.7930559338913
ground,36.54181335226806,128.7930447557622
ground,36.54181222575694,128.7930346878815
ground,36.54181035486039,128.7930229483237
ground,36.54180898194316,128.7930144463766
ground,36.54180698029914,128.7930023615454
ground,36.54180560611711,128.792987991722
ground,36.54180385803789,128.7929751558327
ground,36.54180248110516,128.7929612204921
ground,36.54180073188211,128.7929479060159
ground,36.54179885453186,128.7929356300093
ground,36.54179860208721,128.7929277322357
ground,36.54179797420528,128.7929176587771
ground,36.54179697042045,128.7929069533163
ground,36.54179584024203,128.7928976294367
ground,36.54179496967464,128.7928881917151
ground,36.54179401968992,128.7928775129989
ground,36.54179185336888,128.7928664635365
ground,36.54179019959123,128.7928571167536
ground,36.54178898920972,128.7928435322206
ground,36.54178777906049,128.7928323253352
ground,36.54178716625891,128.7928223834103
ground,36.54178619133293,128.7928127476594
ground,36.5417848535843,128.7928022134501
ground,36.54178448804989,128.7927924485915
ground,36.5417828967135,128.7927840868443
ground,36.54178228133173,128.7927760391642
ground,36.54178215342976,128.7927675381395
ground,36.5417806856322,128.7927599527089
ground,36.54178019292225,128.7927520648772
ground,36.54177921378915,128.7927453932101
ground,36.54177908726005,128.7927379647887
ground,36.5417775761216,128.7927328069298
ground,36.54177768262345,128.7927291460103
