Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_roll,Angle_pitch,Angle_yaw,Mag_X,Mag_Y,Mag_Z,Heading
2024-08-30 15:25:52,0.108,0.034,0.99,-0.12,0.36,0.06,1.44,-5.84,171.3,4.95,-69.5,-21.76,85.92610074724314
2024-08-30 15:25:52,0.099,0.038,0.945,0.22,-0.33,0.16,1.45,-5.86,171.3,6.57,-71.03,-20.98,84.71539885221097
2024-08-30 15:25:53,0.106,0.022,1.002,0.01,0.47,-0.05,1.45,-5.83,171.31,6.57,-71.03,-20.98,84.71539885221097
2024-08-30 15:25:53,0.107,0.036,0.993,-0.14,0.66,0.2,1.46,-5.76,171.33,5.56,-69.31,-21.96,85.41359363749956
2024-08-30 15:25:53,0.1,0.027,0.994,-0.29,1.36,0.09,1.44,-5.67,171.35,5.56,-69.69,-22.75,85.43849619669652
2024-08-30 15:25:53,0.085,0.034,1.007,-1.15,0.66,-0.14,1.39,-5.59,171.37,5.76,-69.89,-20.59,85.28860327398138
2024-08-30 15:25:53,0.102,0.03,1.036,-0.73,0.45,0.39,1.34,-5.55,171.38,5.76,-69.89,-20.59,85.28860327398138
2024-08-30 15:25:53,0.087,0.035,0.99,-1.55,-0.53,-0.02,1.27,-5.56,171.38,3.13,-71.22,-22.75,87.48356551828624
2024-08-30 15:25:53,0.095,0.018,1.014,-0.74,-1.19,-0.22,1.22,-5.63,171.38,5.56,-71.22,-22.75,85.53608936697287
2024-08-30 15:25:53,0.103,0.021,1.01,-0.86,-1.1,-0.23,1.19,-5.74,171.38,4.55,-71.03,-22.16,86.33478676257664
2024-08-30 15:25:53,0.104,0.028,0.994,-0.4,-0.72,0.16,1.19,-5.86,171.37,4.55,-71.03,-22.16,86.33478676257664
2024-08-30 15:25:54,0.11,0.005,0.979,-0.22,-0.81,-0.23,1.21,-5.96,171.36,4.55,-71.03,-22.16,86.33478676257664
2024-08-30 15:25:54,0.105,0.026,0.947,0.12,0.2,0.18,1.25,-6.0,171.37,5.76,-69.12,-20.98,85.23635830927384
2024-08-30 15:25:54,0.115,0.027,0.998,0.95,0.76,0.42,1.27,-5.98,171.39,5.76,-69.12,-20.98,85.23635830927384
2024-08-30 15:25:54,0.111,0.013,0.986,0.6,1.68,0.2,1.29,-5.89,171.42,5.76,-70.27,-22.16,85.31396738600228
2024-08-30 15:25:54,0.099,0.026,0.975,0.29,1.66,0.31,1.3,-5.74,171.44,5.96,-71.99,-21.96,85.26731689217468
2024-08-30 15:25:54,0.103,0.026,0.995,-0.19,1.44,-0.05,1.32,-5.6,171.46,5.96,-71.99,-21.96,85.26731689217468
2024-08-30 15:25:54,0.096,0.026,1.036,0.31,1.04,0.18,1.34,-5.48,171.46,5.56,-68.93,-23.14,85.3884182759316
2024-08-30 15:25:54,0.097,0.02,1.035,1.14,0.37,0.18,1.37,-5.42,171.45,4.95,-70.65,-21.76,85.99219545762764
2024-08-30 15:25:54,0.081,0.021,0.987,0.83,-1.09,0.16,1.41,-5.45,171.44,5.56,-69.69,-22.75,85.43849619669652
2024-08-30 15:25:54,0.096,0.02,1.003,0.72,-1.67,-0.14,1.46,-5.56,171.42,4.34,-70.84,-21.96,86.49416611792367
2024-08-30 15:25:55,0.098,0.028,1.047,-0.23,-2.47,-0.62,1.49,-5.73,171.39,4.34,-70.84,-21.96,86.49416611792367
2024-08-30 15:25:55,0.1,0.016,0.972,0.51,-1.68,0.08,1.5,-5.91,171.36,5.56,-70.46,-20.78,85.48813820780504
2024-08-30 15:25:55,0.109,0.023,0.969,-1.09,-1.06,-0.27,1.48,-6.06,171.34,6.36,-70.08,-20.78,84.8144171288651
2024-08-30 15:25:55,0.104,0.031,0.977,-0.39,0.39,0.11,1.43,-6.13,171.33,5.76,-71.03,-23.73,85.36388681129085
2024-08-30 15:25:55,0.108,0.032,0.962,-1.5,0.73,0.11,1.36,-6.1,171.34,5.76,-71.03,-23.73,85.36388681129085
2024-08-30 15:25:55,0.098,0.031,0.94,-1.32,1.69,-0.03,1.29,-5.98,171.37,4.14,-69.12,-19.8,86.57231657608361
2024-08-30 15:25:55,0.103,0.023,0.944,-0.51,2.81,0.17,1.23,-5.8,171.4,4.14,-69.12,-19.8,86.57231657608361
2024-08-30 15:25:55,0.084,0.006,1.019,-0.27,1.51,0.03,1.19,-5.62,171.42,4.95,-69.5,-23.33,85.92610074724314
2024-08-30 15:25:55,0.09,0.023,1.003,0.65,0.62,0.25,1.17,-5.48,171.44,6.16,-68.74,-22.55,84.87922953774523
2024-08-30 15:25:55,0.092,0.008,1.014,-0.51,-0.03,-0.15,1.15,-5.42,171.44,6.16,-68.74,-22.55,84.87922953774523
2024-08-30 15:25:56,0.093,0.016,1.014,-0.29,-0.57,-0.23,1.16,-5.45,171.43,6.77,-71.22,-22.75,84.56991861193723
2024-08-30 15:25:56,0.096,0.018,1.026,1.02,-1.8,-0.02,1.19,-5.56,171.41,6.36,-70.08,-23.14,84.8144171288651
2024-08-30 15:25:56,0.103,0.013,0.987,-0.03,-1.56,-0.7,1.23,-5.72,171.38,6.77,-70.08,-21.57,84.48212764061697
2024-08-30 15:25:56,0.104,0.042,0.993,0.77,-1.77,-0.49,1.29,-5.88,171.33,6.16,-69.5,-21.76,84.93493356981605
2024-08-30 15:25:56,0.112,0.015,0.975,1.07,-0.2,-0.65,1.35,-5.99,171.27,6.16,-69.5,-21.76,84.93493356981605
2024-08-30 15:25:56,0.107,0.031,0.962,1.06,-0.48,-0.82,1.41,-6.04,171.21,6.16,-69.5,-20.98,84.93493356981605
2024-08-30 15:25:56,0.114,0.022,0.993,0.29,0.39,-0.51,1.44,-6.01,171.15,5.15,-70.46,-23.14,85.81962127938061
2024-08-30 15:25:56,0.097,0.026,0.961,0.45,1.23,-0.32,1.45,-5.92,171.11,6.57,-70.27,-22.55,84.65857246795008
2024-08-30 15:25:56,0.107,0.042,0.978,-1.22,1.05,-0.17,1.44,-5.81,171.09,6.57,-70.27,-22.16,84.65857246795008
2024-08-30 15:25:57,0.092,0.022,1.026,-1.05,0.96,-0.03,1.4,-5.7,171.08,6.57,-70.27,-22.16,84.65857246795008
2024-08-30 15:25:57,0.095,0.035,0.995,-0.02,0.07,0.13,1.35,-5.61,171.09,6.97,-70.27,-22.16,84.33542626207992
2024-08-30 15:25:57,0.084,0.014,1.012,-1.16,0.3,0.12,1.3,-5.58,171.1,6.16,-70.27,-22.16,84.99015121248897
2024-08-30 15:25:57,0.096,0.021,1.025,-0.73,-0.38,0.02,1.25,-5.58,171.11,4.75,-70.46,-23.14,86.1432899681767
2024-08-30 15:25:57,0.099,0.016,0.994,-0.3,-0.66,-0.24,1.23,-5.64,171.11,4.75,-70.46,-23.14,86.1432899681767
2024-08-30 15:25:57,0.093,0.029,0.947,-0.05,-1.13,-0.03,1.24,-5.73,171.1,4.95,-71.8,-20.2,86.0561831075023
2024-08-30 15:25:57,0.109,0.015,0.986,-0.29,-0.67,-0.27,1.26,-5.81,171.1,6.97,-69.89,-21.37,84.30482924600523
2024-08-30 15:25:57,0.093,0.017,0.976,0.79,-0.99,-0.41,1.28,-5.88,171.1,4.55,-69.12,-21.37,86.23379314148997
2024-08-30 15:25:57,0.105,0.012,0.958,0.05,-0.15,-0.22,1.31,-5.93,171.08,4.95,-70.65,-22.55,85.99219545762764
2024-08-30 15:25:57,0.097,0.013,0.984,0.89,-0.38,-0.12,1.34,-5.95,171.06,4.95,-70.65,-22.55,85.99219545762764
2024-08-30 15:25:58,0.105,0.033,1.021,0.18,0.95,-0.28,1.36,-5.94,171.03,4.55,-69.89,-22.16,86.2751691607815
2024-08-30 15:25:58,0.107,0.033,1.015,-0.1,0.49,-0.22,1.38,-5.89,171.01,4.95,-70.65,-21.76,85.99219545762764
2024-08-30 15:25:58,0.096,0.027,0.991,0.88,0.46,0.29,1.4,-5.81,170.99,5.76,-70.27,-22.55,85.31396738600228
2024-08-30 15:25:58,0.091,0.032,0.985,0.12,0.79,0.1,1.41,-5.72,170.99,6.97,-70.65,-20.2,84.36569732792947
2024-08-30 15:25:58,0.096,0.028,1.015,-0.86,0.81,-0.01,1.42,-5.62,171.0,6.97,-70.65,-20.2,84.36569732792947
2024-08-30 15:25:58,0.098,0.025,1.012,0.87,0.28,0.33,1.43,-5.57,171.03,6.36,-70.46,-20.78,84.84223240864674
2024-08-30 15:25:58,0.102,0.013,0.998,-0.52,0.16,0.21,1.42,-5.57,171.04,5.56,-70.08,-22.35,85.46377503680344
2024-08-30 15:25:58,0.097,0.017,0.991,0.17,-0.27,0.04,1.39,-5.61,171.04,5.56,-70.46,-23.14,85.48813820780504
2024-08-30 15:25:58,0.1,0.031,0.978,-0.01,-1.42,-0.19,1.34,-5.7,171.02,5.76,-70.27,-22.94,85.31396738600228
2024-08-30 15:25:58,0.097,0.009,0.998,-0.53,-1.26,-0.49,1.28,-5.81,170.99,5.76,-70.27,-22.94,85.31396738600228
2024-08-30 15:25:59,0.099,0.025,0.968,-0.0,-0.49,-0.03,1.24,-5.91,170.96,4.55,-71.03,-22.16,86.33478676257664
2024-08-30 15:25:59,0.111,0.018,0.991,0.16,-0.63,-0.11,1.22,-5.98,170.94,6.97,-69.5,-21.76,84.27308258141636
2024-08-30 15:25:59,0.103,0.026,0.992,0.57,-0.27,0.22,1.23,-6.0,170.94,5.96,-69.69,-23.14,85.11186753288018
2024-08-30 15:25:59,0.116,0.014,0.99,0.87,0.62,0.57,1.26,-5.97,170.95,5.96,-69.69,-23.14,85.11186753288018
2024-08-30 15:25:59,0.115,0.026,0.973,0.92,1.33,0.29,1.31,-5.89,170.98,6.77,-71.61,-22.75,84.59931640797424
2024-08-30 15:25:59,0.103,0.012,0.991,0.9,0.85,0.05,1.34,-5.77,171.0,5.76,-69.5,-21.37,85.26228523450118
2024-08-30 15:25:59,0.091,0.019,1.044,0.8,1.67,0.3,1.37,-5.65,171.02,5.76,-69.5,-22.55,85.26228523450118
2024-08-30 15:25:59,0.096,0.027,1.04,0.14,0.58,-0.24,1.39,-5.57,171.03,4.75,-71.22,-20.0,86.1843233080283
2024-08-30 15:25:59,0.1,0.026,0.983,0.73,-0.53,-0.0,1.4,-5.55,171.03,4.75,-71.22,-20.0,86.1843233080283
2024-08-30 15:26:00,0.104,0.034,0.995,0.62,-0.9,-0.03,1.43,-5.6,171.01,5.76,-69.89,-22.94,85.28860327398138
2024-08-30 15:26:00,0.103,0.032,1.033,-0.37,-1.36,-0.45,1.46,-5.69,170.98,5.76,-69.5,-20.98,85.26228523450118
2024-08-30 15:26:00,0.101,0.032,1.026,-0.37,-1.42,-0.66,1.48,-5.81,170.95,5.96,-69.69,-21.57,85.11186753288018
2024-08-30 15:26:00,0.107,0.032,0.973,-0.34,-0.4,-0.17,1.48,-5.92,170.92,6.97,-71.03,-21.76,84.39564760785015
2024-08-30 15:26:00,0.099,0.026,1.024,-0.3,-0.77,-0.14,1.48,-5.99,170.91,6.97,-71.03,-21.76,84.39564760785015
2024-08-30 15:26:00,0.106,0.043,0.969,-0.24,0.36,0.33,1.46,-6.01,170.91,6.97,-71.03,-21.76,84.39564760785015
2024-08-30 15:26:00,0.106,0.031,0.965,-0.77,0.31,0.67,1.4,-5.98,170.95,6.77,-70.46,-21.96,84.51170406083656
2024-08-30 15:26:00,0.098,0.024,0.971,-0.62,0.53,0.6,1.34,-5.9,171.0,6.77,-70.46,-21.96,84.51170406083656
2024-08-30 15:26:00,0.102,0.022,1.003,-0.94,0.83,0.51,1.28,-5.81,171.05,6.77,-70.46,-21.96,84.51170406083656
2024-08-30 15:26:00,0.098,0.012,1.012,-0.59,0.62,0.09,1.23,-5.73,171.09,6.77,-70.46,-21.96,84.51170406083656
2024-08-30 15:26:01,0.11,0.013,1.013,0.26,1.12,0.16,1.22,-5.67,171.11,6.77,-69.69,-22.35,84.45144062444592
2024-08-30 15:26:01,0.088,0.013,1.02,0.1,-0.09,-0.23,1.24,-5.66,171.11,6.77,-69.69,-22.35,84.45144062444592
2024-08-30 15:26:01,0.095,0.022,1.01,0.85,-0.83,-0.08,1.28,-5.69,171.11,5.35,-71.03,-21.37,85.69259865032387
2024-08-30 15:26:01,0.099,0.029,0.986,0.58,-0.1,0.14,1.34,-5.74,171.12,5.35,-71.03,-21.37,85.69259865032387
2024-08-30 15:26:01,0.09,0.039,0.984,0.16,-0.73,0.32,1.41,-5.81,171.14,5.15,-70.46,-21.18,85.81962127938061
2024-08-30 15:26:01,0.116,0.023,0.977,0.35,0.26,0.47,1.46,-5.88,171.17,7.37,-69.5,-21.76,83.94679626443349
2024-08-30 15:26:01,0.101,0.033,0.994,-0.57,-0.03,0.33,1.49,-5.9,171.19,6.36,-70.46,-22.35,84.84223240864674
2024-08-30 15:26:01,0.107,0.039,0.989,-0.16,0.03,0.36,1.49,-5.9,171.22,5.15,-70.84,-22.35,85.84196680957189
2024-08-30 15:26:01,0.104,0.025,0.996,-0.77,0.73,0.35,1.48,-5.86,171.25,5.15,-70.84,-22.35,85.84196680957189
2024-08-30 15:26:01,0.093,0.03,1.027,0.1,0.49,0.58,1.45,-5.8,171.28,8.18,-70.27,-21.76,83.36018896660028
2024-08-30 15:26:02,0.098,0.016,0.975,-0.37,0.84,0.53,1.41,-5.73,171.31,5.35,-70.65,-22.16,85.66951864119159
2024-08-30 15:26:02,0.096,0.03,0.969,-0.08,-0.07,0.33,1.38,-5.69,171.35,4.14,-70.27,-22.55,86.62828165908758
2024-08-30 15:26:02,0.102,0.026,0.976,-0.27,-0.47,0.03,1.36,-5.67,171.38,6.36,-70.08,-22.35,84.8144171288651
2024-08-30 15:26:02,0.104,0.004,1.042,0.09,-0.5,0.21,1.35,-5.7,171.4,6.36,-70.08,-22.35,84.8144171288651
2024-08-30 15:26:02,0.102,0.024,0.981,-0.48,-0.91,-0.04,1.35,-5.75,171.41,5.56,-68.16,-22.75,85.33654998169038
2024-08-30 15:26:02,0.098,0.025,0.986,0.3,-0.26,0.26,1.34,-5.83,171.42,7.17,-70.46,-21.18,84.18958993467277
2024-08-30 15:26:02,0.098,0.025,0.964,-0.45,-0.32,-0.2,1.33,-5.91,171.44,4.95,-69.12,-20.98,85.9037797632177
2024-08-30 15:26:02,0.102,0.017,0.972,0.29,-1.04,0.75,1.33,-5.96,171.45,6.77,-68.93,-22.75,84.39065204682004
2024-08-30 15:26:02,0.09,0.031,0.978,-0.4,-0.11,0.4,1.32,-5.99,171.47,6.77,-68.93,-22.75,84.39065204682004
2024-08-30 15:26:03,0.099,0.017,0.998,0.42,0.86,0.27,1.34,-5.98,171.5,3.54,-71.22,-23.14,87.15444718134341
2024-08-30 15:26:03,0.103,0.021,1.025,0.21,0.44,0.36,1.37,-5.93,171.53,5.56,-70.46,-22.35,85.48813820780504
2024-08-30 15:26:03,0.109,0.03,1.007,0.22,0.53,0.2,1.41,-5.87,171.57,6.57,-71.8,-20.98,84.77175639150477
2024-08-30 15:26:03,0.098,0.017,1.034,0.96,-0.12,0.5,1.47,-5.82,171.61,6.57,-71.8,-20.98,84.77175639150477
2024-08-30 15:26:03,0.099,0.031,1.027,-0.22,0.61,0.44,1.51,-5.78,171.65,6.57,-71.8,-20.98,84.77175639150477
2024-08-30 15:26:03,0.105,0.024,1.004,0.74,-0.61,0.38,1.53,-5.79,171.67,4.75,-70.46,-21.57,86.1432899681767
2024-08-30 15:26:03,0.103,0.026,0.992,0.35,-0.14,0.03,1.52,-5.83,171.68,4.75,-70.46,-21.57,86.1432899681767
2024-08-30 15:26:03,0.109,0.016,1.003,0.29,-0.28,0.3,1.5,-5.88,171.67,4.95,-70.27,-22.55,85.97059359929682
2024-08-30 15:26:03,0.098,0.035,1.003,-0.38,-0.1,-0.17,1.47,-5.92,171.65,4.95,-70.27,-22.55,85.97059359929682
2024-08-30 15:26:03,0.11,0.021,0.976,0.13,0.12,-0.03,1.45,-5.94,171.64,5.96,-70.08,-21.57,85.13893961212153
2024-08-30 15:26:04,0.11,0.029,0.968,0.01,0.56,0.15,1.42,-5.91,171.65,5.76,-69.89,-20.98,85.28860327398138
2024-08-30 15:26:04,0.087,0.025,1.002,-0.56,1.59,0.37,1.4,-5.82,171.67,3.74,-69.5,-22.55,86.91971613964733
2024-08-30 15:26:04,0.099,0.018,0.988,0.31,1.31,0.42,1.37,-5.7,171.71,6.36,-70.46,-23.14,84.84223240864674
2024-08-30 15:26:04,0.09,0.025,0.999,0.29,0.8,0.41,1.36,-5.57,171.74,6.36,-70.46,-23.14,84.84223240864674
2024-08-30 15:26:04,0.096,0.025,1.031,-0.4,0.72,-0.13,1.33,-5.51,171.77,5.76,-69.89,-21.37,85.28860327398138
2024-08-30 15:26:04,0.1,0.017,1.057,0.3,0.03,0.15,1.3,-5.51,171.79,6.16,-70.27,-22.94,84.99015121248897
2024-08-30 15:26:04,0.098,0.02,1.009,0.46,-1.76,0.27,1.28,-5.6,171.79,6.36,-69.69,-20.78,84.78555704240512
2024-08-30 15:26:04,0.104,0.024,1.006,-0.05,-2.0,-0.19,1.28,-5.74,171.79,6.36,-69.69,-20.78,84.78555704240512
2024-08-30 15:26:04,0.113,0.018,1.012,0.3,-1.25,0.16,1.3,-5.92,171.79,6.57,-70.65,-20.98,84.68713717375647
2024-08-30 15:26:04,0.11,0.032,0.973,0.61,-1.9,0.07,1.35,-6.08,171.79,6.16,-70.65,-21.37,85.01696128449362
2024-08-30 15:26:05,0.108,0.031,0.972,0.56,-0.74,0.12,1.4,-6.16,171.79,6.16,-69.89,-22.55,84.96305183688463
2024-08-30 15:26:05,0.113,0.023,0.966,0.23,0.62,-0.31,1.46,-6.16,171.79,6.36,-71.61,-22.75,84.9246259616537
2024-08-30 15:26:05,0.101,0.023,0.971,0.2,1.66,0.14,1.5,-6.06,171.79,6.36,-71.61,-22.75,84.9246259616537
2024-08-30 15:26:05,0.104,0.038,0.939,0.15,1.42,0.0,1.5,-5.91,171.79,5.96,-69.69,-22.75,85.11186753288018
2024-08-30 15:26:05,0.097,0.024,0.99,-0.43,1.76,0.12,1.49,-5.73,171.8,6.77,-70.08,-21.18,84.48212764061697
2024-08-30 15:26:05,0.089,0.02,1.005,0.31,0.88,0.16,1.49,-5.58,171.81,4.55,-69.89,-23.33,86.2751691607815
2024-08-30 15:26:05,0.09,0.022,1.021,0.09,-0.04,0.04,1.48,-5.5,171.82,5.15,-69.31,-21.57,85.75051194613997
2024-08-30 15:26:05,0.086,0.015,1.015,0.11,-0.95,0.39,1.5,-5.5,171.83,5.15,-69.31,-21.57,85.75051194613997
2024-08-30 15:26:05,0.099,0.031,1.03,0.87,-1.4,0.06,1.53,-5.6,171.84,5.56,-70.46,-22.75,85.48813820780504
2024-08-30 15:26:06,0.101,0.027,1.038,-0.55,-1.7,0.08,1.56,-5.75,171.86,5.56,-70.08,-22.35,85.46377503680344
2024-08-30 15:26:06,0.108,0.025,0.973,-0.8,-1.86,-0.1,1.57,-5.92,171.87,5.56,-70.08,-22.35,85.46377503680344
2024-08-30 15:26:06,0.108,0.026,0.975,-0.7,-1.26,0.07,1.55,-6.07,171.89,4.95,-68.74,-22.94,85.88121326112594
2024-08-30 15:26:06,0.107,0.03,0.997,-0.93,-0.31,0.25,1.51,-6.17,171.91,4.95,-68.74,-22.94,85.88121326112594
2024-08-30 15:26:06,0.114,0.019,0.967,-1.02,0.8,0.46,1.43,-6.19,171.93,4.95,-68.74,-22.94,85.88121326112594
2024-08-30 15:26:06,0.097,0.031,0.958,-1.47,0.96,0.04,1.35,-6.12,171.95,6.16,-70.65,-22.94,85.01696128449362
2024-08-30 15:26:06,0.104,0.026,0.969,-1.35,2.05,0.01,1.29,-5.98,171.95,6.16,-70.65,-22.94,85.01696128449362
2024-08-30 15:26:06,0.093,0.022,1.0,0.09,1.25,-0.05,1.26,-5.81,171.95,6.16,-70.65,-22.94,85.01696128449362
2024-08-30 15:26:06,0.098,0.02,0.971,0.74,1.19,-0.01,1.25,-5.65,171.97,4.95,-69.12,-19.8,85.9037797632177
2024-08-30 15:26:06,0.089,0.018,1.024,-0.08,0.56,0.2,1.27,-5.54,171.99,4.55,-72.18,-23.33,86.39302696642721
2024-08-30 15:26:07,0.083,0.018,1.035,0.13,-0.54,-0.11,1.31,-5.49,172.01,6.36,-69.69,-22.75,84.78555704240512
2024-08-30 15:26:07,0.095,0.02,0.993,-0.18,-1.0,-0.04,1.35,-5.52,172.03,6.97,-69.12,-23.33,84.24180879258495
2024-08-30 15:26:07,0.087,0.02,1.005,0.35,-1.67,-0.21,1.39,-5.62,172.04,6.97,-69.12,-23.33,84.24180879258495
2024-08-30 15:26:07,0.107,0.019,1.006,-0.44,-1.43,0.02,1.41,-5.78,172.03,4.34,-68.55,-22.35,86.37735613423627
2024-08-30 15:26:07,0.104,0.025,0.982,0.5,-1.7,-0.02,1.44,-5.93,172.02,6.16,-71.03,-21.76,85.04348664950476
2024-08-30 15:26:07,0.114,0.032,0.957,0.68,-0.49,-0.02,1.47,-6.05,172.01,5.15,-69.31,-21.57,85.75051194613997
2024-08-30 15:26:07,0.109,0.018,0.966,0.7,-0.64,-0.11,1.5,-6.09,172.0,4.55,-68.74,-21.37,86.21303367714353
2024-08-30 15:26:07,0.114,0.031,1.02,0.82,1.47,0.22,1.54,-6.06,172.01,4.55,-68.74,-21.37,86.21303367714353
2024-08-30 15:26:07,0.11,0.028,1.003,-0.43,1.44,0.07,1.57,-5.95,172.03,5.96,-70.46,-21.96,85.16503133164679
2024-08-30 15:26:07,0.097,0.025,0.983,0.77,1.53,0.24,1.59,-5.82,172.06,4.75,-69.69,-21.57,86.1008081765774
2024-08-30 15:26:08,0.102,0.025,1.005,0.17,1.05,0.34,1.58,-5.7,172.09,5.35,-71.8,-22.55,85.73862115051315
2024-08-30 15:26:08,0.091,0.017,1.018,-0.62,0.7,-0.06,1.55,-5.61,172.11,6.36,-70.08,-22.35,84.8144171288651
2024-08-30 15:26:08,0.088,0.034,0.996,-1.12,-0.21,0.01,1.49,-5.57,172.12,6.36,-70.08,-22.35,84.8144171288651
2024-08-30 15:26:08,0.091,0.023,0.978,-0.98,-0.27,-0.08,1.44,-5.6,172.13,5.56,-70.46,-23.92,85.48813820780504
2024-08-30 15:26:08,0.089,0.025,1.002,-0.89,-0.95,-0.15,1.39,-5.66,172.12,7.37,-70.27,-21.76,84.01264119827698
2024-08-30 15:26:08,0.101,0.015,0.999,0.42,-1.4,0.12,1.35,-5.75,172.12,6.16,-69.5,-22.16,84.93493356981605
2024-08-30 15:26:08,0.106,0.016,0.984,-0.66,-0.49,-0.12,1.34,-5.82,172.1,6.16,-69.5,-22.16,84.93493356981605
2024-08-30 15:26:08,0.095,0.024,0.942,0.59,-0.54,-0.0,1.34,-5.87,172.09,5.56,-70.84,-20.78,85.51224160979496
2024-08-30 15:26:08,0.104,0.023,1.008,-0.53,-0.32,-0.27,1.36,-5.9,172.08,4.75,-70.08,-20.78,86.122441066465
2024-08-30 15:26:09,0.105,0.016,1.002,0.44,0.0,-0.12,1.38,-5.9,172.08,5.76,-70.65,-22.94,85.33906046116442
2024-08-30 15:26:09,0.1,0.023,0.986,0.49,0.39,0.22,1.4,-5.88,172.08,5.15,-70.46,-24.71,85.81962127938061
2024-08-30 15:26:09,0.093,0.031,1.028,-0.42,0.87,-0.16,1.41,-5.83,172.09,5.15,-70.46,-24.71,85.81962127938061
2024-08-30 15:26:09,0.112,0.016,1.024,-0.31,1.12,-0.23,1.4,-5.79,172.08,3.94,-70.46,-22.35,86.7994532922599
2024-08-30 15:26:09,0.108,0.023,1.015,-0.1,0.85,-0.04,1.4,-5.74,172.08,4.95,-68.74,-21.76,85.88121326112594
2024-08-30 15:26:09,0.1,0.028,0.996,-0.75,0.42,-0.11,1.4,-5.71,172.06,6.57,-70.27,-22.16,84.65857246795008
2024-08-30 15:26:09,0.097,0.022,1.031,-0.34,-0.07,-0.07,1.42,-5.7,172.06,6.57,-70.27,-22.16,84.65857246795008
2024-08-30 15:26:09,0.102,0.026,0.961,0.82,-0.53,0.27,1.44,-5.74,172.07,6.57,-70.27,-22.16,84.65857246795008
2024-08-30 15:26:09,0.094,0.031,0.954,-0.45,-1.14,-0.08,1.46,-5.79,172.08,6.16,-70.27,-22.55,84.99015121248897
2024-08-30 15:26:09,0.098,0.017,0.985,-0.09,-0.09,0.23,1.47,-5.85,172.09,6.16,-70.27,-22.16,84.99015121248897
2024-08-30 15:26:10,0.106,0.02,0.997,0.13,0.32,-0.05,1.47,-5.9,172.1,5.56,-70.46,-23.53,85.48813820780504
2024-08-30 15:26:10,0.102,0.021,0.968,-0.52,0.09,-0.21,1.47,-5.9,172.08,5.15,-68.55,-23.14,85.70357418293213
2024-08-30 15:26:10,0.103,0.016,0.954,0.4,0.4,0.03,1.47,-5.86,172.07,5.15,-68.55,-23.14,85.70357418293213
2024-08-30 15:26:10,0.097,0.009,1.016,0.75,0.6,-0.07,1.48,-5.78,172.05,4.55,-69.12,-22.55,86.23379314148997
2024-08-30 15:26:10,0.093,0.039,1.022,-0.2,0.69,-0.33,1.49,-5.69,172.04,5.56,-70.08,-22.75,85.46377503680344
2024-08-30 15:26:10,0.103,0.026,0.993,0.07,0.51,0.03,1.5,-5.61,172.04,5.15,-68.93,-20.78,85.72717172648561
2024-08-30 15:26:10,0.104,0.031,1.025,0.23,0.43,0.37,1.52,-5.57,172.04,5.15,-68.93,-20.78,85.72717172648561
2024-08-30 15:26:10,0.097,0.023,1.037,0.71,-0.87,0.02,1.54,-5.6,172.03,7.17,-68.93,-21.96,84.06153132955302
2024-08-30 15:26:10,0.097,0.028,0.997,-0.21,-0.99,-0.14,1.56,-5.68,172.02,5.76,-69.5,-23.33,85.26228523450118
2024-08-30 15:26:10,0.096,0.033,0.954,-0.47,-1.47,-0.14,1.54,-5.81,172.01,6.16,-70.65,-22.16,85.01696128449362
2024-08-30 15:26:11,0.107,0.024,0.953,0.06,-1.31,-0.0,1.52,-5.95,172.0,4.95,-71.8,-21.37,86.0561831075023
2024-08-30 15:26:11,0.098,0.035,0.956,-0.07,-0.76,0.33,1.5,-6.05,171.99,4.95,-71.8,-21.37,86.0561831075023
2024-08-30 15:26:11,0.117,0.021,0.983,-0.98,0.74,-0.25,1.47,-6.05,171.99,4.95,-69.89,-24.12,85.94875800354043
2024-08-30 15:26:11,0.097,0.026,0.943,0.68,0.92,0.17,1.45,-5.94,172.0,5.35,-70.27,-22.16,85.64619044284785
2024-08-30 15:26:11,0.108,0.033,0.984,-0.09,1.83,0.12,1.44,-5.74,172.02,5.15,-71.22,-22.35,85.86407513404265
2024-08-30 15:26:11,0.093,0.023,1.015,-0.11,2.49,0.34,1.45,-5.53,172.05,5.56,-69.69,-22.35,85.43849619669652
2024-08-30 15:26:11,0.096,0.026,1.006,0.23,1.33,0.16,1.47,-5.35,172.08,5.56,-69.69,-22.35,85.43849619669652
2024-08-30 15:26:11,0.093,0.024,1.039,-0.38,0.48,-0.01,1.5,-5.27,172.09,5.76,-69.5,-22.94,85.26228523450118
2024-08-30 15:26:11,0.08,0.028,1.034,-0.13,-1.34,0.11,1.53,-5.32,172.1,5.76,-69.5,-22.94,85.26228523450118
2024-08-30 15:26:12,0.096,0.02,1.007,0.55,-1.35,-0.04,1.55,-5.49,172.09,5.76,-69.5,-22.94,85.26228523450118
2024-08-30 15:26:12,0.098,0.031,0.976,0.48,-2.62,0.04,1.57,-5.72,172.08,6.77,-71.22,-23.14,84.56991861193723
2024-08-30 15:26:12,0.104,0.024,0.98,-0.41,-2.09,0.01,1.57,-5.95,172.07,6.77,-71.22,-23.14,84.56991861193723
2024-08-30 15:26:12,0.111,0.03,0.977,-0.79,-1.27,0.13,1.56,-6.13,172.07,6.77,-71.22,-23.14,84.56991861193723
